,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,values,cost,final_coin,treatment,if_same,tmp_label
911,14,30,49,61,59,79,29,4,0,0,3,3,1.0,0,26270.806,1,-1057.64,484.357,-121.367,43.5487,1003.12,-549.328,824.191,484.357,0.6,0.6,0.4,False,0.0
912,14,30,86,87,65,2,0,2,0,0,30,299,9.966666667,2,5707.23,1,-2114.68,-1466.44,-3000.27,-573.117,-471.161,-973.262,-719.383,0.0,0.1,0.1,0.4,False,0.0
913,14,29,34,43,56,13,1,13,0,0,26,31,1.192307692,0,1962.12,0,-1391.09,-21.8578,-496.973,-639.136,201.354,-335.583,896.2869999999998,0.0,0.1,0.1,0.1,True,0.1
914,1,9,0,0,19,6,2,7,0,0,2,6,3.0,1,25.546999999999997,4,262.927,20.1671,-177.513,535.461,883.5310000000002,346.963,-177.12400000000005,262.927,0.4,0.4,1.1,False,0.0
915,14,30,7,4,7,15,2,8,0,0,27,38,1.4074074069999998,1,214.044,5,-1061.7,-354.915,-372.204,-271.059,173.167,-93.6581,140.846,0.0,0.1,0.1,1.4,False,0.0
916,11,27,0,7,9,0,0,11,0,0,6,9,1.5,1,2295.1279999999997,1,-259.033,-58.5279,-97.8018,186.666,591.0419999999998,162.86700000000005,105.3,0.0,0.1,0.1,0.4,False,0.0
917,2,8,0,0,0,1,1,5,0,0,1,1,1.0,0,0.0,5,445.991,156.53,309.1790000000001,641.247,1027.03,455.608,170.555,445.991,0.4,0.4,1.4,False,0.0
918,14,30,25,16,15,1,1,14,0,0,30,501,16.7,27,5917.927,3,-3157.51,-3133.8,-2796.4,-411.126,-383.691,-895.553,-1197.42,0.0,0.1,0.1,0.8,False,0.0
919,13,29,46,49,56,29,5,8,264,0,8,10,1.25,1,2766.3920000000003,3,-948.688,103.732,-427.001,494.849,1351.16,-641.235,1005.28,1351.16,1.4000000000000001,1.4,0.8,False,0.0
920,8,21,7,17,21,2,0,4,0,0,15,16,1.066666667,0,10037.657,1,135.437,130.055,80.6359,396.903,883.768,468.384,584.844,0.0,0.1,0.1,0.4,False,0.0
921,2,2,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,1,494.807,245.609,405.851,698.439,939.237,493.287,131.404,494.807,0.4,0.4,0.4,True,0.4
922,14,30,37,45,73,13,7,9,0,0,21,30,1.428571429,0,13467.372,3,-1136.24,568.6030000000002,-362.162,-575.3430000000002,364.068,-513.703,931.445,568.6030000000002,0.6,0.6,0.8,False,0.0
923,13,27,44,54,55,81,17,6,0,0,12,19,1.5833333330000001,0,0.0,5,-1234.37,623.0169999999998,-176.726,-77.7044,842.164,-408.494,1097.23,623.0169999999998,0.6,0.6,1.4,False,0.0
924,3,19,0,0,57,0,0,12,0,0,12,22,1.8333333330000001,0,0.0,2,-295.77,225.551,-500.727,136.066,794.591,461.73,753.668,0.0,0.1,0.1,0.6,False,0.0
925,14,30,179,142,229,84,52,6,2,0,14,31,2.214285714,1,11636.274,6,-2076.85,-56.7226,-557.911,503.4980000000001,-1349.63,-1094.99,1008.41,0.0,0.1,0.1,1.7,False,0.0
926,14,30,202,233,267,312,310,4,0,0,29,52,1.793103448,0,10953.257,2,-2034.82,-539.944,-775.064,1448.11,-1925.28,-1431.76,918.112,1448.11,1.1,1.1,0.6,False,0.0
927,12,26,12,11,14,4,0,24,0,0,1,1,1.0,0,814.2869999999999,2,-189.081,-144.592,28.3374,292.456,820.095,266.01,317.4840000000001,0.0,0.1,0.1,0.6,False,0.0
928,14,30,20,23,28,33,25,5,198,0,28,272,9.714285713999999,7,10848.945,2,-1561.16,-2191.62,-2174.8,9.79335,-42.8476,-488.1,88.0454,0.0,0.1,0.1,0.6,False,0.0
929,14,30,39,33,43,291,79,9,23,0,7,10,1.428571429,0,7508.17,0,-751.596,329.17,0.982045,1196.59,821.085,-558.563,995.595,1196.59,1.1,1.1,0.1,False,0.0
930,4,8,3,1,1,9,2,2,1,0,0,0,0.0,0,305.716,4,430.937,225.42,381.461,805.2860000000002,1105.69,220.403,59.9726,430.937,0.4,0.4,1.1,False,0.0
931,14,24,50,38,34,0,0,3,0,0,12,16,1.333333333,7,0.0,6,-935.638,-912.322,-372.605,-393.826,230.469,-150.64,308.7940000000001,0.0,0.1,0.1,1.7,False,0.0
932,1,1,0,0,0,1,0,14,0,0,0,0,0.0,0,0.0,6,365.855,182.152,294.03,686.597,831.204,530.469,176.833,365.855,0.4,0.4,1.7,False,0.0
933,1,4,0,0,0,23,14,4,0,0,1,1,1.0,0,0.0,7,-37.5494,716.8889999999999,427.311,717.372,1110.97,432.94,412.2480000000001,716.8889999999999,0.6,0.6,2.0,False,0.0
934,14,30,23,29,53,31,15,5,0,0,3,4,1.333333333,0,13676.293,0,-557.302,639.122,15.5049,-186.859,978.179,-104.343,723.809,639.122,0.6,0.6,0.1,False,0.0
935,9,18,1,2,4,100,12,10,50,1,1,1,1.0,0,0.0,6,6.72698,314.705,220.41,1640.11,1571.41,327.941,980.422,1640.11,1.1,1.1,1.7,False,0.0
936,14,15,27,29,18,0,0,23,0,0,15,37,2.4666666669999997,1,9834.375,6,-194.33,135.975,-274.9,-108.076,707.315,-147.18,396.672,0.0,0.1,0.1,1.7,False,0.0
937,12,24,1,1,0,6,0,5,0,0,24,42,1.75,6,1465.3429999999998,6,-446.901,-360.607,-566.605,-17.7554,348.389,217.795,56.9251,0.0,0.1,0.1,1.7,False,0.0
938,14,27,1,2,3,2,1,4,0,0,27,27,1.0,0,195.00599999999997,2,-816.5110000000002,-51.7713,-225.737,-177.644,155.268,151.703,72.3966,0.0,0.1,0.1,0.6,False,0.0
939,14,30,28,26,32,29,15,14,0,0,30,220,7.333333333,14,7111.946,5,-2451.27,-3050.43,-1597.65,-508.452,-590.275,-945.879,-940.773,0.0,0.1,0.1,1.4,False,0.0
940,11,22,28,25,16,53,39,8,373,3,1,1,1.0,0,8145.723000000001,7,381.182,477.8130000000001,40.2388,2411.83,2179.49,368.577,1049.56,2411.83,1.1,1.1,2.0,False,0.0
941,7,18,57,66,88,1,0,5,250,22,9,16,1.7777777780000001,4,15381.328000000001,0,-68.8058,443.675,-691.686,1492.86,1506.46,-606.311,1115.21,1492.86,1.1,1.1,0.1,False,0.0
942,5,5,3,7,4,221,165,9,0,0,2,3,1.5,2,0.0,0,-223.796,805.633,498.431,1306.76,1050.93,313.824,944.151,1306.76,1.1,1.1,0.1,False,0.0
943,14,30,310,220,191,22,13,5,3290,0,4,4,1.0,1,0.0,7,-2153.81,-214.569,-584.943,297.496,-447.349,-1161.85,949.438,0.0,0.1,0.1,2.0,False,0.0
944,14,30,77,82,95,29,10,3,327,0,29,451,15.55172414,3,41005.046,6,-2190.58,-973.307,-2304.23,-121.673,162.968,-838.302,-119.765,0.0,0.1,0.1,1.7,False,0.0
945,14,30,24,18,17,1,0,5,0,0,29,60,2.068965517,1,3191.881,3,-878.924,-436.006,-526.116,-417.091,8.878039999999997,-259.928,-98.3496,0.0,0.1,0.1,0.8,False,0.0
946,12,28,32,19,34,89,61,13,0,0,0,0,0.0,0,7242.057,2,-484.8730000000001,769.487,485.876,674.841,1204.18,34.1475,1054.06,769.487,0.6,0.6,0.6,True,0.6
947,10,21,27,37,40,49,43,4,0,0,0,0,0.0,0,2705.177,4,-189.173,888.5210000000002,253.314,381.098,1269.62,228.16,1078.23,888.5210000000002,0.6,0.6,1.1,False,0.0
948,14,30,66,66,96,4,2,7,0,0,27,71,2.62962963,1,1799.1860000000001,3,-1854.92,198.27,-872.043,-993.818,-468.546,-786.548,313.9170000000001,0.0,0.1,0.1,0.8,False,0.0
949,14,24,22,24,25,22,17,6,0,0,19,59,3.105263158,15,5923.326999999999,7,-1768.29,-1550.98,-1102.34,-597.096,8.603069999999999,-321.683,-442.358,0.0,0.1,0.1,2.0,False,0.0
950,14,30,32,48,72,0,0,2,0,0,4,4,1.0,1,0.0,4,-549.118,499.999,-234.054,-676.942,812.212,-376.816,784.8960000000002,499.999,0.6,0.6,1.1,False,0.0
951,4,4,4,6,3,0,0,6,0,0,2,4,2.0,1,0.0,6,379.197,-57.9862,17.9087,530.327,730.078,199.805,-116.408,379.197,0.4,0.4,1.7,False,0.0
952,5,10,1,0,1,15,10,6,0,9,3,3,1.0,0,83.721,6,836.248,535.67,176.824,1835.52,1235.64,491.82,500.27,1835.52,1.1,1.1,1.7,False,0.0
953,1,1,0,0,0,2,1,6,0,0,0,0,0.0,0,0.0,4,482.439,235.375,288.27,699.1030000000002,940.826,552.915,98.5764,482.439,0.4,0.4,1.1,False,0.0
954,4,12,0,13,26,178,80,5,130,28,0,0,0.0,0,0.0,6,605.8969999999998,592.163,273.934,2855.08,2141.52,600.453,1163.63,2855.08,1.1,1.1,1.7,False,0.0
955,11,12,12,6,3,4,0,15,4,3,8,16,2.0,6,0.0,1,264.209,-437.897,-268.936,1556.86,849.331,239.751,511.796,1556.86,1.1,1.1,0.4,False,0.0
956,14,30,17,18,30,46,18,4,5,0,30,43,1.4333333330000002,6,9535.043,7,-1164.87,-349.406,-371.30800000000005,-468.05,128.81799999999998,-102.314,114.005,0.0,0.1,0.1,2.0,False,0.0
957,10,11,4,3,1,5,1,11,0,0,8,9,1.125,0,0.0,6,132.53,20.7338,140.058,603.434,647.497,442.213,510.58,0.0,0.1,0.1,1.7,False,0.0
958,14,30,136,173,201,689,513,5,0,0,5,6,1.2,0,0.0,3,-1936.55,51.5165,-423.764,1733.81,-1201.37,-1482.97,1061.25,1733.81,1.1,1.1,0.8,False,0.0
959,14,30,49,50,76,40,10,7,0,0,16,25,1.5625,3,20478.168,6,-1069.7,546.18,-281.034,-348.126,798.837,-580.36,856.595,546.18,0.6,0.6,1.7,False,0.0
960,14,30,18,17,17,0,0,6,0,0,29,34,1.172413793,0,3947.71,2,-906.642,-398.535,-353.39,-332.72,211.356,-140.64,149.109,0.0,0.1,0.1,0.6,False,0.0
961,14,30,44,88,116,149,60,6,79,6,20,53,2.65,2,1915.582,4,-527.48,591.7130000000002,-39.7786,2249.03,740.826,-490.241,812.012,2249.03,1.1,1.1,1.1,True,1.1
962,14,30,130,138,185,414,399,12,0,0,21,26,1.2380952379999999,2,24249.269,7,-2065.23,42.8308,-835.7810000000002,1948.13,-1669.28,-1591.52,886.926,1948.13,1.1,1.1,2.0,False,0.0
963,14,30,30,29,42,0,0,5,0,0,29,41,1.4137931030000002,1,3569.572,5,-953.782,-333.314,-600.071,-994.433,146.559,-177.18,214.571,0.0,0.1,0.1,1.4,False,0.0
964,14,30,22,27,46,116,93,7,415,0,30,275,9.166666667000001,2,6836.75,1,-1046.91,-1197.38,-1828.23,918.794,319.35,-514.305,420.337,918.794,1.1,1.1,0.4,False,0.0
965,8,20,18,29,45,8,2,3,0,0,12,22,1.8333333330000001,1,0.0,6,-112.333,219.257,-426.247,-24.6847,893.5010000000002,386.963,768.503,0.0,0.1,0.1,1.7,False,0.0
966,2,2,5,2,1,0,0,9,0,0,0,0,0.0,0,0.0,5,406.356,195.297,440.951,698.89,901.816,478.322,152.329,406.356,0.4,0.4,1.4,False,0.0
967,8,24,0,3,6,0,0,4,0,0,23,30,1.3043478259999999,1,25099.115,6,-224.48,536.013,-222.324,315.7940000000001,622.988,160.7,186.349,536.013,0.6,0.6,1.7,False,0.0
968,14,30,46,54,82,1171,1019,7,0,0,6,6,1.0,2,1646.11,0,-959.357,779.137,173.046,1106.13,727.299,-717.755,1381.5,779.137,0.6,0.6,0.1,False,0.0
969,1,1,0,0,0,0,0,6,0,0,1,1,1.0,0,0.0,1,447.477,149.114,246.912,746.068,870.925,457.564,107.345,447.477,0.4,0.4,0.4,True,0.4
970,14,30,32,35,38,1,0,3,0,0,30,35,1.166666667,1,15054.025,1,-1132.78,-648.433,-538.558,-890.051,266.279,-559.634,493.391,0.0,0.1,0.1,0.4,False,0.0
971,14,28,148,147,142,15,7,8,0,0,11,15,1.363636364,2,27667.927000000003,7,-1892.3,51.5282,-816.033,283.126,-1319.13,-999.547,1024.9,0.0,0.1,0.1,2.0,False,0.0
972,9,20,4,8,15,2,1,11,0,0,4,5,1.25,1,211.92700000000002,1,251.854,34.3171,-55.1985,383.217,696.966,416.028,254.213,251.854,0.4,0.4,0.4,True,0.4
973,7,14,11,9,9,7,1,13,0,0,2,2,1.0,0,0.0,1,372.807,-78.2122,203.919,524.7909999999998,903.746,451.006,300.157,372.807,0.4,0.4,0.4,True,0.4
974,1,1,2,1,0,0,0,5,0,0,1,7,7.0,1,0.0,3,230.485,-113.64,-315.086,863.1260000000002,825.7819999999998,193.145,-287.853,863.1260000000002,1.1,1.1,0.8,False,0.0
975,4,4,1,0,0,0,0,7,0,0,1,1,1.0,0,0.0,6,346.99,74.8728,309.572,670.313,946.623,446.2,143.501,346.99,0.4,0.4,1.7,False,0.0
976,14,30,43,51,57,20,3,6,0,0,22,25,1.136363636,1,5843.939,2,-1262.36,209.988,-287.498,-361.358,633.312,-622.3969999999998,526.883,0.0,0.1,0.1,0.6,False,0.0
977,14,28,53,44,49,408,248,4,0,0,4,7,1.75,2,19135.589,3,-758.301,766.79,162.601,908.547,768.742,-643.557,645.692,766.79,0.6,0.6,0.8,False,0.0
978,14,30,112,108,149,4,0,4,0,0,7,20,2.857142857,4,16645.802,6,-2147.83,-122.311,-867.0260000000002,-609.535,-1211.82,-1031.95,513.323,0.0,0.1,0.1,1.7,False,0.0
979,14,30,72,65,88,9,7,3,0,0,30,579,19.3,30,22522.429,2,-3684.02,-2684.42,-2854.63,-709.048,-753.732,-1096.34,-963.535,0.0,0.1,0.1,0.6,False,0.0
980,14,30,111,134,203,14,7,6,85,0,30,358,11.93333333,11,3010.491,5,-4278.72,-2412.93,-2871.12,-226.772,-1679.58,-946.93,-429.559,0.0,0.1,0.1,1.4,False,0.0
981,14,30,74,57,55,13,5,7,0,0,9,10,1.111111111,1,5649.107,2,-1307.64,-46.081,-427.704,-567.138,665.808,-619.903,363.436,0.0,0.1,0.1,0.6,False,0.0
982,14,30,72,67,86,8,1,3,0,0,30,121,4.033333333,18,6794.109,1,-2739.07,-2088.48,-1456.32,-862.177,-846.422,-632.063,-405.214,0.0,0.1,0.1,0.4,False,0.0
983,2,6,0,0,0,19,5,3,0,0,2,4,2.0,0,0.0,0,322.079,292.6140000000001,11.9313,655.097,993.049,207.878,118.754,322.079,0.4,0.4,0.1,False,0.0
984,14,30,23,20,25,889,595,6,15,11,3,5,1.6666666669999999,0,5520.24,1,178.34,578.492,301.828,2613.62,1333.03,-54.1994,740.802,2613.62,1.1,1.1,0.4,False,0.0
985,4,6,0,0,0,3,0,6,0,0,1,1,1.0,0,0.0,7,464.805,118.336,323.201,662.846,1031.8,531.695,135.10399999999998,464.805,0.4,0.4,2.0,False,0.0
986,14,30,25,26,34,13,2,9,0,0,26,114,4.384615385,8,1291.657,1,-1499.33,-1937.02,-1179.56,-401.669,-362.566,-5.45683,-22.5889,0.0,0.1,0.1,0.4,False,0.0
987,5,10,0,0,2,9,0,8,4,2,1,2,2.0,0,0.0,2,500.874,-207.249,-145.731,1200.58,956.32,371.132,68.8071,1200.58,1.1,1.1,0.6,False,0.0
988,14,30,83,57,68,82,25,6,0,0,9,17,1.888888889,2,55264.310999999994,4,-1436.75,379.069,-375.836,-225.883,245.966,-825.4,539.9069999999998,0.0,0.1,0.1,1.1,False,0.0
989,14,30,25,30,37,2,2,8,0,0,25,42,1.68,3,3908.4590000000003,7,-1098.62,-364.42800000000005,-664.427,-575.962,312.029,-218.17,99.2328,0.0,0.1,0.1,2.0,False,0.0
990,14,30,104,101,156,8,1,5,0,0,30,380,12.66666667,19,8596.14,1,-4240.07,-2595.45,-2914.17,-819.4960000000002,-1966.02,-1279.87,-868.443,0.0,0.1,0.1,0.4,False,0.0
991,13,28,3,2,5,20,15,7,0,0,0,0,0.0,0,1673.293,1,-633.205,573.011,445.94,454.333,1081.49,550.698,490.361,573.011,0.6,0.6,0.4,False,0.0
992,14,30,39,40,64,13,7,4,0,0,16,33,2.0625,1,3658.8,3,-1220.38,493.179,-174.352,-551.126,635.707,-273.801,853.9069999999998,493.179,0.6,0.6,0.8,False,0.0
993,14,30,30,37,41,2,0,5,0,0,0,0,0.0,0,816.41,2,-443.695,264.782,-18.2932,-355.32199999999995,1040.04,129.958,562.566,1040.04,1.4000000000000001,1.4,0.6,False,0.0
994,4,9,16,9,6,5,4,8,0,0,1,4,4.0,1,107.978,3,314.803,-27.391,-78.9209,745.352,962.765,350.204,-57.2752,314.803,0.4,0.4,0.8,False,0.0
995,14,30,35,36,54,141,51,12,8117,135,2,2,1.0,0,0.0,3,118.598,391.4980000000001,-158.869,2517.9,1591.15,-259.625,1415.89,2517.9,1.1,1.1,0.8,False,0.0
996,9,15,26,20,25,1,1,4,0,0,0,0,0.0,0,0.0,5,415.769,349.902,426.667,473.219,1175.23,447.147,548.815,415.769,0.4,0.4,1.4,False,0.0
997,14,30,227,200,209,27,23,3,0,0,18,27,1.5,3,14520.594,1,-2117.79,-207.618,-699.556,255.43,-1392.97,-1267.59,839.206,0.0,0.1,0.1,0.4,False,0.0
998,1,1,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,4,498.596,253.396,353.2519999999999,711.3560000000001,892.3330000000002,499.862,118.495,498.596,0.4,0.4,1.1,False,0.0
999,13,27,1,0,0,10,0,4,0,0,0,0,0.0,0,0.0,4,-165.34400000000005,186.882,460.996,390.305,1107.93,576.323,109.032,1107.93,1.4000000000000001,1.4,1.1,False,0.0
1000,14,30,28,33,33,11,0,3,0,0,29,73,2.517241379,3,5708.424,0,-1095.25,-668.0160000000002,-585.589,-744.3560000000001,143.987,-237.222,84.035,0.0,0.1,0.1,0.1,True,0.1
1001,14,30,42,35,51,7,1,14,0,0,30,41,1.3666666669999998,2,5227.477,4,-1396.0,-1031.63,-568.663,-728.3639999999998,85.6459,-425.529,339.934,0.0,0.1,0.1,1.1,False,0.0
1002,14,30,18,20,38,4,2,14,0,0,3,4,1.333333333,0,13656.101999999999,1,-495.001,-187.856,-201.407,-118.157,711.668,-184.882,211.057,0.0,0.1,0.1,0.4,False,0.0
1003,14,30,15,13,14,12,1,5,0,0,27,31,1.148148148,1,4452.249,2,-928.564,-281.653,-122.682,-368.848,296.661,-76.4384,255.357,0.0,0.1,0.1,0.6,False,0.0
1004,11,22,8,8,8,3,1,8,5,0,0,0,0.0,0,0.0,4,138.957,-120.145,357.205,489.529,950.994,444.224,172.313,0.0,0.1,0.1,1.1,False,0.0
1005,13,24,7,10,14,35,19,12,65,0,2,2,1.0,1,4844.663,1,-435.23,255.527,-208.052,976.578,1481.14,433.452,787.688,1481.14,1.4000000000000001,1.4,0.4,False,0.0
1006,14,30,19,19,18,4,3,6,0,0,30,338,11.26666667,3,4093.437,1,-1714.37,-1599.18,-2429.81,-130.80200000000002,76.9217,-402.975,-377.832,0.0,0.1,0.1,0.4,False,0.0
1007,4,4,2,1,1,2,0,17,0,0,0,0,0.0,0,0.0,6,357.996,199.842,347.273,632.489,854.102,355.296,209.286,357.996,0.4,0.4,1.7,False,0.0
1008,7,13,2,1,1,0,0,13,0,0,1,1,1.0,0,0.0,4,352.19699999999995,20.4188,344.857,653.682,731.15,487.68,210.857,352.19699999999995,0.4,0.4,1.1,False,0.0
1009,13,28,6,7,14,11,7,5,0,0,23,31,1.3478260869999998,3,1435.656,1,-692.005,703.475,-168.84799999999996,44.9535,627.715,50.9041,366.611,703.475,0.6,0.6,0.4,False,0.0
1010,7,23,1,1,5,21,8,4,0,0,20,23,1.15,1,14772.903,4,-207.55900000000003,719.9860000000001,25.9699,487.607,850.961,230.183,686.08,719.9860000000001,0.6,0.6,1.1,False,0.0
1011,14,30,35,25,33,41,16,3,0,0,30,136,4.533333333,5,2369.7729999999997,2,-985.117,-812.607,-597.1569999999998,-369.138,120.948,-176.697,146.67700000000005,0.0,0.1,0.1,0.6,False,0.0
1012,14,29,47,36,50,23,1,5,0,0,23,30,1.3043478259999999,5,7872.589,3,-938.382,32.8925,-475.664,-524.25,268.56,-219.329,223.855,0.0,0.1,0.1,0.8,False,0.0
1013,14,30,31,33,38,16,3,7,0,0,27,60,2.222222222,2,33953.787000000004,1,-1251.47,-467.357,-621.616,-600.602,46.9288,-485.06,213.11900000000003,0.0,0.1,0.1,0.4,False,0.0
1014,14,29,7,7,9,0,0,3,0,0,0,0,0.0,0,650.601,4,-89.3043,190.183,276.97700000000003,274.007,1029.72,441.662,72.4974,1029.72,1.4000000000000001,1.4,1.1,False,0.0
1015,14,30,87,91,99,1,1,3,0,0,30,591,19.7,11,21636.496,2,-3531.05,-2640.8,-2809.25,-871.07,-898.3989999999999,-1172.94,-983.055,0.0,0.1,0.1,0.6,False,0.0
1016,2,11,0,2,22,26,14,8,0,0,0,0,0.0,0,219.014,4,67.0856,706.7180000000002,343.751,570.913,1175.16,498.124,525.874,706.7180000000002,0.6,0.6,1.1,False,0.0
1017,2,6,15,10,23,1,1,6,0,0,2,2,1.0,0,6096.5,1,347.1280000000001,59.0829,303.225,424.755,991.975,294.849,234.477,347.1280000000001,0.4,0.4,0.4,True,0.4
1018,5,5,0,0,0,5,0,13,0,0,0,0,0.0,0,0.0,1,354.434,170.467,399.265,630.849,885.31,616.531,133.407,354.434,0.4,0.4,0.4,True,0.4
1019,14,30,26,21,18,4,4,9,0,0,2,2,1.0,2,8521.917,1,-241.182,91.2806,225.21400000000003,-36.4736,1136.53,108.146,496.05800000000005,1136.53,1.4000000000000001,1.4,0.4,False,0.0
1020,14,30,46,42,45,7,3,9,0,0,28,41,1.464285714,2,4902.525,5,-1395.73,-525.257,-319.345,-600.92,-20.7671,-399.344,144.032,0.0,0.1,0.1,1.4,False,0.0
1021,14,30,49,51,70,142,59,5,4580,0,3,5,1.6666666669999999,0,0.0,0,-840.314,519.015,-12.5812,1172.79,1379.76,-588.033,1199.12,1172.79,1.1,1.1,0.1,False,0.0
1022,14,29,15,8,34,2,1,23,0,0,29,45,1.5517241380000002,0,5123.090999999999,0,-1202.47,-663.959,-717.97,-381.112,-14.0607,-320.546,29.6373,0.0,0.1,0.1,0.1,True,0.1
1023,11,24,7,8,19,11,1,10,0,0,3,3,1.0,0,2222.077,1,-31.7894,-92.8711,103.992,414.356,905.032,638.129,191.436,0.0,0.1,0.1,0.4,False,0.0
1024,5,10,0,1,4,8,3,11,14,0,1,1,1.0,0,0.0,5,162.458,-3.27487,-83.0644,848.8639999999998,991.822,407.385,161.49,848.8639999999998,1.1,1.1,1.4,False,0.0
1025,14,29,11,8,11,1,0,5,0,0,2,2,1.0,0,3145.506,5,-218.716,23.3375,79.0309,81.9297,955.288,369.312,275.275,0.0,0.1,0.1,1.4,False,0.0
1026,14,30,37,35,41,520,299,6,12,0,26,27,1.038461538,0,382.33,7,-961.461,399.24,-168.739,867.248,178.304,-763.0360000000002,912.271,867.248,1.1,1.1,2.0,False,0.0
1027,14,30,37,46,64,60,60,18,0,1,25,38,1.52,1,7543.5869999999995,7,-1039.92,309.648,-126.716,96.5883,384.961,-807.3,792.4739999999998,0.0,0.1,0.1,2.0,False,0.0
1028,8,8,11,8,5,0,0,4,0,0,9,176,19.55555556,6,0.0,3,-611.547,-976.106,-1290.21,480.638,803.4730000000002,-250.056,209.178,0.0,0.1,0.1,0.8,False,0.0
1029,14,28,113,124,142,134,52,11,4743,167,1,2,2.0,0,0.0,4,-824.6439999999999,77.1874,-465.24300000000005,2569.41,-54.0123,-713.717,1232.63,2569.41,1.1,1.1,1.1,True,1.1
1030,1,4,0,0,0,0,0,27,0,0,2,3,1.5,0,0.0,3,256.911,-69.1258,50.5956,669.5939999999998,625.6619999999998,128.692,94.3213,256.911,0.4,0.4,0.8,False,0.0
1031,6,13,25,19,34,7,2,4,3,0,5,7,1.4,0,2338.928,1,288.582,41.2106,3.27712,408.098,920.779,-71.7338,257.306,288.582,0.4,0.4,0.4,True,0.4
1032,14,30,25,26,34,1,0,11,0,0,30,304,10.13333333,10,1967.585,2,-2782.57,-3080.26,-2690.63,-733.2860000000002,-365.08,-648.057,-955.582,0.0,0.1,0.1,0.6,False,0.0
1033,6,10,76,38,34,26,6,4,0,0,1,1,1.0,0,0.0,6,-505.169,441.962,-21.3852,94.2996,1064.92,-519.9680000000002,374.458,1064.92,1.4000000000000001,1.4,1.7,False,0.0
1034,13,29,13,15,31,2,0,5,0,0,29,56,1.9310344830000001,4,21198.361,6,-914.276,-675.331,-757.447,-515.746,-81.7312,-68.2807,-15.9542,0.0,0.1,0.1,1.7,False,0.0
1035,14,30,167,227,301,4,1,13,0,0,21,34,1.619047619,3,21811.197,5,-2524.04,-543.22,-1332.17,-131.901,-1470.56,-1451.27,510.323,0.0,0.1,0.1,1.4,False,0.0
1036,14,30,30,29,28,3,2,14,0,0,30,279,9.3,0,1193.497,3,-1760.95,-1702.86,-1994.16,-352.455,110.49,-604.634,-438.602,0.0,0.1,0.1,0.8,False,0.0
1037,14,30,14,13,14,42,12,7,0,0,30,172,5.733333332999999,2,4460.194,4,-1100.18,-1109.96,-666.8330000000002,-123.246,-47.9579,-315.146,311.752,0.0,0.1,0.1,1.1,False,0.0
1038,14,29,2,2,1,10,6,3,0,0,28,56,2.0,0,2018.18,1,-968.039,-205.75,-460.825,-142.465,105.793,-179.78599999999997,282.612,0.0,0.1,0.1,0.4,False,0.0
1039,14,30,54,57,69,1,1,5,0,0,29,48,1.6551724140000001,2,22288.925,2,-1487.3,-219.673,-496.23,-1185.67,35.8227,-784.76,165.105,0.0,0.1,0.1,0.6,False,0.0
1040,14,30,11,22,24,2,0,8,0,0,30,78,2.6,3,13962.358,6,-1111.94,-936.109,-874.158,-540.705,-114.621,-225.221,-46.5301,0.0,0.1,0.1,1.7,False,0.0
1041,8,20,16,11,20,22,7,5,0,0,3,4,1.333333333,0,0.0,0,239.106,663.171,258.313,608.185,934.703,215.894,611.2090000000002,663.171,0.6,0.6,0.1,False,0.0
1042,14,30,52,67,80,258,118,10,3546,4,2,2,1.0,0,1627.546,7,-132.615,499.391,-291.58,3090.56,1297.01,-643.226,1407.25,3090.56,1.1,1.1,2.0,False,0.0
1043,13,28,35,30,27,61,37,9,43,0,8,16,2.0,0,1235.747,5,-799.385,421.03,-81.6156,851.6039999999998,1034.53,-384.92800000000005,827.456,851.6039999999998,1.1,1.1,1.4,False,0.0
1044,11,25,8,17,31,4,1,9,0,0,2,2,1.0,0,0.0,0,-113.004,-41.5098,99.2975,321.616,794.9789999999998,426.73800000000006,157.30700000000004,0.0,0.1,0.1,0.1,True,0.1
1045,14,29,40,36,44,211,167,11,0,0,24,29,1.208333333,0,10269.689,2,-1073.38,653.431,-87.6326,873.8639999999998,-64.3978,-696.23,1125.31,653.431,0.6,0.6,0.6,True,0.6
1046,14,30,14,11,16,2,1,12,0,0,30,121,4.033333333,2,459.82199999999995,2,-1270.49,-888.555,-820.3330000000002,40.8263,2.4647900000000003,47.206,-25.6984,0.0,0.1,0.1,0.6,False,0.0
1047,10,10,22,12,7,0,0,4,0,0,11,63,5.727272727000001,11,0.0,1,-868.122,-1885.19,-1214.04,-69.891,295.648,72.2784,-333.035,0.0,0.1,0.1,0.4,False,0.0
1048,7,22,3,1,14,3,2,5,0,0,0,0,0.0,0,0.0,6,383.503,250.307,416.419,586.422,1069.43,567.269,384.659,383.503,0.4,0.4,1.7,False,0.0
1049,14,29,103,89,97,7,3,6,0,0,10,17,1.7,0,13656.031,0,-2093.9,-1.1032799999999998,-767.8710000000002,-355.44,-285.913,-921.598,399.015,0.0,0.1,0.1,0.1,True,0.1
1050,3,6,0,0,0,8,1,6,0,0,0,0,0.0,0,0.0,1,434.98,233.498,338.395,704.7560000000002,1109.73,525.312,111.955,434.98,0.4,0.4,0.4,True,0.4
