,c0,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,c11,c12,c13,label,exp_group,pred1,pred2,pred3,pred4,pred5,pred6,pred7,values,cost,final_coin,treatment,if_same,tmp_label
1102,7,18,2,2,2,13,1,4,0,0,15,19,1.266666667,0,1747.2179999999998,0,124.88985259999998,190.4266132,323.3044797,-227.09239680000005,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,0.1,True,0.1
1103,11,23,16,13,18,167,142,12,0,0,2,2,1.0,2,6925.54,5,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,1.4,False,0.0
1104,14,30,18,20,25,10,6,10,0,0,17,29,1.705882353,2,14394.676000000001,4,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,1.1,False,0.0
1105,14,30,47,47,49,8,1,9,1947,2,2,2,1.0,1,0.0,6,124.88985259999998,-249.3268403,330.0070945,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.7,False,0.0
1106,14,30,48,74,98,2,2,18,0,0,21,49,2.333333333,4,1033.022,3,124.88985259999998,-356.6506163,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762,0.0,0.1,0.1,0.8,False,0.0
1107,14,30,24,20,28,0,0,5,0,0,29,137,4.7241379310000005,4,7528.126,3,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,0.8,False,0.0
1108,14,30,37,34,60,0,0,10,0,1,13,18,1.384615385,3,21971.812,1,124.88985259999998,436.82227439999997,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762,2080.846259,1.1,1.1,0.4,False,0.0
1109,14,30,53,61,90,8,0,14,0,0,29,63,2.172413793,1,5347.951,6,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,299.7999742,517.2332925,0.0,0.1,0.1,1.7,False,0.0
1110,14,23,44,38,36,3,3,10,0,0,24,80,3.333333333,8,27.344,1,1788.1189350000002,380.6326524,1448.706815,1167.1043949999998,1759.319369,761.5297224999999,6285.66289,6285.66289,2.0,2.0,0.4,False,0.0
1111,14,29,13,16,19,182,79,4,2,0,17,32,1.882352941,0,16293.868999999999,4,1205.225628,1747.844471,1390.669249,6214.014061999999,1375.892765,761.5297224999999,1959.988243,6214.014061999999,1.1,1.1,1.1,True,1.1
1112,14,30,50,77,74,0,0,5,0,0,29,191,6.586206897,13,10845.806,1,124.88985259999998,170.0850332,323.3044797,932.4725868999999,599.4670046,-1483.580191,-207.53226730000003,0.0,0.1,0.1,0.4,False,0.0
1113,6,8,0,0,0,3,0,12,0,0,2,2,1.0,1,0.0,1,124.88985259999998,2641.8210010000003,-271.13865699999997,-227.09239680000005,176.7262311,-546.1908036,-207.53226730000003,2641.8210010000003,0.6,0.6,0.4,False,0.0
1114,7,17,2,1,2,11,2,12,0,0,10,18,1.8,0,0.0,7,2547.420966,170.0850332,323.3044797,-227.09239680000005,599.4670046,761.5297224999999,240.3578818,2547.420966,0.4,0.4,2.0,False,0.0
1115,2,2,26,13,7,68,45,6,0,0,1,3,3.0,0,0.0,5,124.88985259999998,729.3458261,323.3044797,-1663.265944,-375.3436775,-546.1908036,-207.53226730000003,0.0,0.1,0.1,1.4,False,0.0
1116,8,15,2,7,8,0,0,11,0,0,4,5,1.25,0,3128.097,5,124.88985259999998,1104.935033,2476.936536,406.6208889,1322.492043,6036.039715,3448.6464770000002,6036.039715,1.7000000000000002,1.7,1.4,False,0.0
1117,11,26,6,5,5,65,59,7,15,9,0,0,0.0,0,30960.368,5,124.88985259999998,-356.6506163,323.3044797,-6.050387741000001,176.7262311,-70.52760062,-1815.3777579999999,0.0,0.1,0.1,1.4,False,0.0
1118,12,27,46,37,47,168,69,17,0,0,6,6,1.0,1,13672.896999999999,2,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,0.6,False,0.0
1119,1,1,0,0,0,0,0,5,0,0,0,0,0.0,0,0.0,7,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,2.0,False,0.0
1120,14,30,5,4,9,1,1,9,0,0,29,42,1.4482758619999998,2,6455.959,2,124.88985259999998,717.5380186000001,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,0.6,False,0.0
1121,13,29,15,14,22,25,20,9,0,0,3,3,1.0,1,3916.972,0,-1511.451187,-1082.741078,1448.706815,-421.9358313999999,1759.319369,-70.52760062,-893.9239651,0.0,0.1,0.1,0.1,True,0.1
1122,14,30,19,20,25,0,0,14,0,0,30,65,2.166666667,0,8430.13,5,124.88985259999998,190.4266132,323.3044797,-227.09239680000005,176.7262311,-546.1908036,-207.53226730000003,0.0,0.1,0.1,1.4,False,0.0
1123,14,30,74,59,57,619,290,2,663,2,0,0,0.0,0,1610.3829999999998,5,124.88985259999998,-356.6506163,-74.49924642,406.6208889,1322.492043,-70.52760062,1650.958762,0.0,0.1,0.1,1.4,False,0.0
1124,14,30,17,13,16,5,0,4,0,0,27,39,1.4444444440000002,1,3468.437,1,124.88985259999998,-356.6506163,323.3044797,-1663.265944,599.4670046,-546.1908036,-207.53226730000003,0.0,0.1,0.1,0.4,False,0.0
1125,13,29,19,16,14,20,14,5,0,0,17,23,1.3529411759999999,2,406.727,7,124.88985259999998,170.0850332,323.3044797,932.4725868999999,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,2.0,False,0.0
1126,14,30,106,74,76,130,4,11,1084,21,6,38,6.333333333,5,32202.129,7,-1511.451187,-356.6506163,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,0.0,0.1,0.1,2.0,False,0.0
1127,14,24,8,6,7,15,8,10,0,0,19,24,1.263157895,0,0.0,0,124.88985259999998,3101.621018,323.3044797,932.4725868999999,599.4670046,2043.4129149999999,2365.330941,3101.621018,0.6,0.6,0.1,False,0.0
1128,14,28,33,44,56,3,0,5,0,0,7,12,1.714285714,1,9454.681,5,124.88985259999998,190.4266132,323.3044797,932.4725868999999,-375.3436775,-546.1908036,517.2332925,0.0,0.1,0.1,1.4,False,0.0
1129,14,30,7,7,6,5,1,8,0,0,30,38,1.266666667,2,3003.756,6,124.88985259999998,-249.3268403,330.0070945,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.7,False,0.0
1130,6,12,9,6,23,12,3,5,227,3,1,1,1.0,0,0.0,4,124.88985259999998,190.4266132,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,1.1,False,0.0
1131,14,30,7,4,5,10,0,4,0,0,29,38,1.310344828,0,360.01,0,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.1,True,0.1
1132,3,3,1,0,0,0,0,9,0,0,2,3,1.5,1,0.0,6,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.7,False,0.0
1133,14,28,44,31,46,75,54,4,0,0,4,8,2.0,1,6021.985,4,124.88985259999998,-295.3529355,323.3044797,932.4725868999999,599.4670046,977.759175,-207.53226730000003,0.0,0.1,0.1,1.1,False,0.0
1134,14,30,5,5,6,4,4,18,0,0,30,39,1.3,1,2040.015,1,-2927.268794,-1082.741078,323.3044797,932.4725868999999,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,0.4,False,0.0
1135,14,30,26,26,48,6,3,6,0,0,20,33,1.65,4,0.0,6,124.88985259999998,436.82227439999997,323.3044797,-1663.265944,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,1.7,False,0.0
1136,13,29,7,14,17,6,1,8,0,0,29,63,2.172413793,2,9100.693000000001,5,124.88985259999998,436.82227439999997,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,0.0,0.1,0.1,1.4,False,0.0
1137,14,30,9,8,11,9,5,5,0,0,29,39,1.3448275859999999,3,16615.159,4,124.88985259999998,190.4266132,323.3044797,932.4725868999999,599.4670046,-546.1908036,-207.53226730000003,0.0,0.1,0.1,1.1,False,0.0
1138,8,16,50,30,32,212,26,5,120,2,6,12,2.0,1,8256.541,6,124.88985259999998,436.82227439999997,-74.49924642,406.6208889,1322.492043,2043.4129149999999,1650.958762,0.0,0.1,0.1,1.7,False,0.0
1139,14,30,51,38,42,133,116,5,0,0,29,47,1.620689655,3,12742.753,2,124.88985259999998,3101.621018,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,3101.621018,0.6,0.6,0.6,True,0.6
1140,10,20,6,5,4,207,109,12,62,28,1,1,1.0,0,10913.498,2,124.88985259999998,-356.6506163,-271.13865699999997,-6.050387741000001,176.7262311,-70.52760062,240.3578818,0.0,0.1,0.1,0.6,False,0.0
1141,14,30,322,251,268,101,91,6,0,0,17,23,1.3529411759999999,2,9996.613000000001,5,124.88985259999998,-942.1926331000001,-459.2245904,-227.09239680000005,-375.3436775,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
1142,14,28,21,16,16,2,0,3,0,0,25,195,7.8,17,936.635,7,124.88985259999998,-356.6506163,-271.13865699999997,-6.050387741000001,-35.5484398,1074.45138,877.2049143999999,0.0,0.1,0.1,2.0,False,0.0
1143,13,29,10,15,23,6,0,5,0,0,28,39,1.392857143,1,119.984,1,124.88985259999998,127.54149240000001,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762,0.0,0.1,0.1,0.4,False,0.0
1144,14,30,32,42,48,258,158,12,0,0,7,10,1.428571429,1,10954.412,4,124.88985259999998,-249.3268403,330.0070945,-6.050387741000001,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.1,False,0.0
1145,14,29,10,17,13,5,0,16,0,0,28,63,2.25,2,847.688,2,124.88985259999998,190.4266132,323.3044797,932.4725868999999,599.4670046,2043.4129149999999,2365.330941,0.0,0.1,0.1,0.6,False,0.0
1146,12,28,22,18,31,83,27,12,0,0,2,2,1.0,0,3577.56,3,124.88985259999998,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,0.0,0.1,0.1,0.8,False,0.0
1147,5,15,0,0,1,57,40,24,0,0,5,5,1.0,0,0.0,7,-874.6775238,-588.1997137999999,323.3044797,-1076.277429,599.4670046,761.5297224999999,-1815.3777579999999,0.0,0.1,0.1,2.0,False,0.0
1148,12,28,19,14,18,628,569,5,22,0,0,0,0.0,0,0.0,6,124.88985259999998,4315.200358,-74.49924642,1167.1043949999998,-383.62881489999995,299.7999742,604.8433211,4315.200358,0.6,0.6,1.7,False,0.0
1149,14,30,170,151,168,52,26,16,0,0,24,46,1.9166666669999999,4,13721.988000000001,1,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.4,False,0.0
1150,8,17,6,8,14,42,22,5,85,0,1,2,2.0,1,100.162,2,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.6,False,0.0
1151,12,28,4,3,4,5,1,21,0,0,28,30,1.071428571,0,119.999,0,124.88985259999998,-295.3529355,1422.4352199999998,932.4725868999999,599.4670046,299.7999742,1439.555863,0.0,0.1,0.1,0.1,True,0.1
1152,1,1,2,1,0,8,6,11,0,0,0,0,0.0,0,615.128,5,124.88985259999998,-356.6506163,323.3044797,932.4725868999999,599.4670046,299.7999742,517.2332925,0.0,0.1,0.1,1.4,False,0.0
1153,11,22,15,9,7,9,3,4,0,0,5,5,1.0,0,0.0,2,124.88985259999998,-356.6506163,323.3044797,932.4725868999999,599.4670046,977.759175,-207.53226730000003,0.0,0.1,0.1,0.6,False,0.0
1154,14,30,9,8,9,0,0,5,0,0,28,34,1.214285714,3,1795.608,4,124.88985259999998,729.3458261,1448.706815,-421.9358313999999,-375.3436775,-1483.580191,1124.440126,0.0,0.1,0.1,1.1,False,0.0
1155,1,1,0,0,0,0,0,6,0,0,1,3,3.0,0,0.0,3,524.4545172,-588.1997137999999,323.3044797,-1076.277429,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,0.8,False,0.0
1156,13,29,139,102,99,65,5,6,0,0,25,29,1.16,0,6980.97,7,124.88985259999998,838.9489081,1448.706815,-421.9358313999999,1759.319369,-70.52760062,1124.440126,0.0,0.1,0.1,2.0,False,0.0
1157,2,2,1,0,0,21,5,8,0,0,1,1,1.0,0,0.0,4,124.88985259999998,1104.935033,2476.936536,2080.846259,1322.492043,977.759175,1650.958762,2476.936536,0.7999999999999999,0.8,1.1,False,0.0
1158,11,27,23,22,40,2,0,4,0,0,0,0,0.0,0,5964.821999999999,5,2547.420966,3711.384935,1448.706815,1167.1043949999998,1759.319369,761.5297224999999,604.8433211,3711.384935,0.6,0.6,1.4,False,0.0
1159,14,30,10,9,10,1,0,4,0,0,30,127,4.233333333,4,1329.329,2,124.88985259999998,1644.313426,323.3044797,932.4725868999999,599.4670046,3520.290046,2365.330941,1644.313426,0.6,0.6,0.6,True,0.6
1160,14,30,35,24,31,13,3,10,48,0,30,142,4.733333333,5,11065.193000000001,7,1205.225628,380.6326524,1390.669249,1167.1043949999998,1759.319369,761.5297224999999,604.8433211,1205.225628,0.4,0.4,2.0,False,0.0
1161,14,30,26,29,34,74,36,2,200,0,30,268,8.933333333,15,6118.3369999999995,5,124.88985259999998,-942.1926331000001,-2852.9460050000002,932.4725868999999,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
1162,14,30,59,54,59,6,3,12,0,0,30,84,2.8,2,8210.604,3,1205.225628,3711.384935,1390.669249,3193.752769,-383.62881489999995,761.5297224999999,604.8433211,3711.384935,0.6,0.6,0.8,False,0.0
1163,3,5,13,6,4,28,18,17,0,3,2,2,1.0,1,0.0,5,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
1164,14,29,24,23,18,1,0,5,0,0,29,74,2.551724138,1,2160.18,0,124.88985259999998,-295.3529355,323.3044797,-227.09239680000005,599.4670046,-1483.580191,-207.53226730000003,0.0,0.1,0.1,0.1,True,0.1
1165,13,29,18,20,24,18,4,16,0,0,28,71,2.535714286,1,9872.466,4,124.88985259999998,-356.6506163,323.3044797,-6.050387741000001,176.7262311,-70.52760062,240.3578818,0.0,0.1,0.1,1.1,False,0.0
1166,14,30,161,175,206,46,19,9,0,0,17,21,1.2352941179999999,2,3802.982,1,124.88985259999998,127.54149240000001,323.3044797,-6.050387741000001,176.7262311,977.759175,517.2332925,0.0,0.1,0.1,0.4,False,0.0
1167,14,30,3,3,3,7,0,10,0,0,28,32,1.142857143,1,0.0,2,124.88985259999998,3101.621018,323.3044797,932.4725868999999,599.4670046,299.7999742,517.2332925,3101.621018,0.6,0.6,0.6,True,0.6
1168,14,30,20,19,26,1,1,11,0,0,24,32,1.333333333,1,4428.354,5,124.88985259999998,729.3458261,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,604.8433211,0.0,0.1,0.1,1.4,False,0.0
1169,4,10,0,0,1,5,1,7,0,0,1,1,1.0,1,0.0,1,-1511.451187,838.9489081,1448.706815,1167.1043949999998,1759.319369,-70.52760062,1959.988243,0.0,0.1,0.1,0.4,False,0.0
1170,7,22,3,9,10,3,0,13,0,0,21,24,1.142857143,0,0.0,0,124.88985259999998,190.4266132,323.3044797,932.4725868999999,-375.3436775,299.7999742,-207.53226730000003,0.0,0.1,0.1,0.1,True,0.1
1171,13,29,12,8,11,18,16,7,0,0,28,48,1.714285714,2,1800.0120000000002,7,124.88985259999998,-249.3268403,-257.29282850000004,-227.09239680000005,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,2.0,False,0.0
1172,14,30,45,42,36,65,58,6,0,0,8,9,1.125,0,9249.829,0,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.1,True,0.1
1173,14,30,44,36,41,37,30,6,5293,15,0,0,0.0,0,0.0,2,124.88985259999998,-1082.741078,-74.49924642,1167.1043949999998,-383.62881489999995,-1483.580191,13.85384394,0.0,0.1,0.1,0.6,False,0.0
1174,3,9,0,0,2,9,1,3,0,0,0,0,0.0,0,0.0,4,124.88985259999998,4315.200358,-74.49924642,2080.846259,4563.048435,761.5297224999999,1650.958762,4315.200358,0.6,0.6,1.1,False,0.0
1175,14,30,116,131,161,3,0,5,0,0,17,26,1.529411765,1,0.0,3,1205.225628,380.6326524,3618.48549,6214.014061999999,7732.261087000001,761.5297224999999,1959.988243,7732.261087000001,1.4000000000000001,1.4,0.8,False,0.0
1176,14,29,20,21,17,37,17,11,0,0,28,47,1.678571429,3,20899.106,0,124.88985259999998,190.4266132,-271.13865699999997,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,0.1,True,0.1
1177,4,4,0,1,0,19,8,12,0,0,1,1,1.0,0,0.0,7,124.88985259999998,-249.3268403,330.0070945,-6.050387741000001,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,2.0,False,0.0
1178,14,30,70,84,104,116,26,4,0,0,30,161,5.366666667,12,43108.553,5,124.88985259999998,-356.6506163,742.2291416,406.6208889,1322.492043,1074.45138,1650.958762,0.0,0.1,0.1,1.4,False,0.0
1179,14,30,4,4,4,2,0,3,0,0,30,54,1.8,0,4066.135,1,1788.1189350000002,380.6326524,2476.936536,2080.846259,1322.492043,3520.290046,6285.66289,6285.66289,2.0,2.0,0.4,False,0.0
1180,1,14,0,0,19,1,0,4,0,0,1,1,1.0,0,6408.518,4,124.88985259999998,1104.935033,742.2291416,406.6208889,1322.492043,1074.45138,3448.6464770000002,1104.935033,0.6,0.6,1.1,False,0.0
1181,14,26,20,14,20,32,13,2,0,0,26,60,2.307692308,0,5495.543000000001,1,124.88985259999998,1104.935033,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762,2476.936536,0.7999999999999999,0.8,0.4,False,0.0
1182,14,30,101,100,119,9,0,18,0,0,30,35,1.166666667,1,8651.627,4,124.88985259999998,-356.6506163,323.3044797,-227.09239680000005,-375.3436775,-546.1908036,-207.53226730000003,0.0,0.1,0.1,1.1,False,0.0
1183,14,30,78,80,108,62,17,4,0,0,6,7,1.166666667,0,273.686,4,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.1,False,0.0
1184,14,30,15,22,24,29,13,11,74,0,1,1,1.0,1,100.76,2,124.88985259999998,436.82227439999997,323.3044797,-1663.265944,-375.3436775,-546.1908036,517.2332925,0.0,0.1,0.1,0.6,False,0.0
1185,1,1,0,0,0,7,7,4,0,0,0,0,0.0,0,0.0,5,1205.225628,380.6326524,1390.669249,1167.1043949999998,-383.62881489999995,761.5297224999999,1959.988243,1205.225628,0.4,0.4,1.4,False,0.0
1186,1,1,0,0,0,0,0,24,0,0,0,0,0.0,0,0.0,5,124.88985259999998,838.9489081,323.3044797,932.4725868999999,176.7262311,-70.52760062,3138.29535,0.0,0.1,0.1,1.4,False,0.0
1187,13,29,22,51,68,17,0,5,7,0,29,420,14.48275862,5,2139.771,7,124.88985259999998,436.82227439999997,742.2291416,406.6208889,1322.492043,299.7999742,1650.958762,0.0,0.1,0.1,2.0,False,0.0
1188,13,17,13,11,10,7,4,5,0,0,2,5,2.5,2,0.0,5,124.88985259999998,380.6326524,-271.13865699999997,932.4725868999999,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,1.4,False,0.0
1189,14,30,19,15,29,43,27,11,238,0,1,6,6.0,1,1435.765,0,124.88985259999998,-356.6506163,2476.936536,406.6208889,1322.492043,6036.039715,6285.66289,6036.039715,1.7000000000000002,1.7,0.1,False,0.0
1190,14,30,45,45,64,99,45,13,63,0,22,30,1.363636364,1,7075.073,4,124.88985259999998,-356.6506163,323.3044797,-6.050387741000001,176.7262311,2043.4129149999999,877.2049143999999,0.0,0.1,0.1,1.1,False,0.0
1191,14,25,12,18,26,8,4,9,1242,0,0,0,0.0,0,8756.504,5,124.88985259999998,-356.6506163,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762,2476.936536,0.7999999999999999,0.8,1.4,False,0.0
1192,14,23,177,186,169,37,20,0,5188,15,1,1,1.0,0,0.0,3,124.88985259999998,1644.313426,323.3044797,-1663.265944,599.4670046,-546.1908036,-207.53226730000003,1644.313426,0.6,0.6,0.8,False,0.0
1193,14,21,35,38,35,0,0,12,0,0,20,52,2.6,1,0.0,0,124.88985259999998,729.3458261,323.3044797,-1663.265944,176.7262311,-546.1908036,-207.53226730000003,0.0,0.1,0.1,0.1,True,0.1
1194,9,18,65,39,26,31,21,8,0,0,3,4,1.333333333,1,49.656000000000006,3,-874.6775238,-588.1997137999999,323.3044797,-1076.277429,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,0.8,False,0.0
1195,14,30,34,40,40,37,9,3,0,0,13,25,1.9230769230000002,1,9909.322,5,524.4545172,170.0850332,-1951.416695,932.4725868999999,599.4670046,977.759175,-207.53226730000003,0.0,0.1,0.1,1.4,False,0.0
1196,14,30,84,92,105,8,0,12,0,0,30,88,2.933333333,2,15403.521,5,124.88985259999998,127.54149240000001,323.3044797,-6.050387741000001,176.7262311,977.759175,517.2332925,0.0,0.1,0.1,1.4,False,0.0
1197,2,4,0,0,0,0,0,9,0,0,0,0,0.0,0,0.0,3,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.8,False,0.0
1198,12,26,10,11,16,29,15,3,0,0,6,7,1.166666667,1,5339.25,0,124.88985259999998,436.82227439999997,323.3044797,-6.050387741000001,176.7262311,1074.45138,877.2049143999999,0.0,0.1,0.1,0.1,True,0.1
1199,2,4,0,0,0,4,1,13,0,0,2,2,1.0,0,0.0,4,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.1,False,0.0
1200,9,21,0,0,0,0,0,11,0,0,20,27,1.35,0,351.599,4,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,1.1,False,0.0
1201,1,1,0,0,0,0,0,4,0,0,2,16,8.0,2,10476.083,6,124.88985259999998,-356.6506163,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,604.8433211,0.0,0.1,0.1,1.7,False,0.0
1202,14,29,46,38,41,11,5,13,42,0,3,3,1.0,0,7209.602,1,124.88985259999998,-942.1926331000001,-257.29282850000004,932.4725868999999,599.4670046,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.4,False,0.0
1203,14,30,161,160,231,23,4,15,0,0,6,6,1.0,1,14033.843,5,124.88985259999998,717.5380186000001,-781.7652567000001,-227.09239680000005,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
1204,12,28,50,32,42,23,21,13,0,0,7,9,1.285714286,0,3190.8759999999997,7,124.88985259999998,838.9489081,323.3044797,932.4725868999999,599.4670046,1074.45138,-525.9189828,0.0,0.1,0.1,2.0,False,0.0
1205,3,3,0,0,0,1,0,31,0,0,1,1,1.0,0,9539.838,5,124.88985259999998,717.5380186000001,-271.13865699999997,-6.050387741000001,176.7262311,-546.1908036,517.2332925,0.0,0.1,0.1,1.4,False,0.0
1206,14,30,17,12,22,26,24,8,0,0,10,16,1.6,1,8948.908000000001,7,124.88985259999998,436.82227439999997,323.3044797,-1663.265944,599.4670046,2043.4129149999999,2365.330941,0.0,0.1,0.1,2.0,False,0.0
1207,14,30,258,268,329,38,4,13,0,0,29,57,1.965517241,11,14280.264,2,124.88985259999998,-249.3268403,-257.29282850000004,-6.050387741000001,176.7262311,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.6,False,0.0
1208,14,28,32,26,28,8,0,5,0,0,26,38,1.4615384619999998,0,5666.729,0,124.88985259999998,729.3458261,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,-893.9239651,0.0,0.1,0.1,0.1,True,0.1
1209,1,1,0,0,0,1,0,4,0,0,0,0,0.0,0,0.0,0,124.88985259999998,-249.3268403,-257.29282850000004,932.4725868999999,-375.3436775,299.7999742,-204.32929860000002,0.0,0.1,0.1,0.1,True,0.1
1210,14,29,27,26,27,7,2,3,0,0,22,31,1.4090909090000001,0,13779.862,5,-874.6775238,170.0850332,323.3044797,932.4725868999999,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,1.4,False,0.0
1211,13,27,3,37,51,33,23,5,0,0,27,185,6.851851852,9,8081.246999999999,4,124.88985259999998,436.82227439999997,323.3044797,932.4725868999999,-375.3436775,-546.1908036,517.2332925,0.0,0.1,0.1,1.1,False,0.0
1212,14,30,46,60,80,7,1,5,0,0,30,388,12.93333333,3,8689.944,6,-874.6775238,-588.1997137999999,323.3044797,530.7908473,599.4670046,977.759175,-2438.9822670000003,0.0,0.1,0.1,1.7,False,0.0
1213,14,30,39,30,32,14,5,3,0,0,16,22,1.375,3,0.0,5,124.88985259999998,-356.6506163,-74.49924642,2080.846259,1322.492043,-70.52760062,1650.958762,2080.846259,1.1,1.1,1.4,False,0.0
1214,1,1,0,0,0,2,2,4,0,0,0,0,0.0,0,0.0,7,2547.420966,380.6326524,3618.48549,1167.1043949999998,599.4670046,977.759175,604.8433211,3618.48549,0.7999999999999999,0.8,2.0,False,0.0
1215,1,1,0,0,0,0,0,5,0,0,1,1,1.0,0,0.0,3,1788.1189350000002,3101.621018,2476.936536,2080.846259,1322.492043,1074.45138,1650.958762,3101.621018,0.6,0.6,0.8,False,0.0
1216,3,5,2,1,1,17,15,9,0,0,1,1,1.0,0,0.0,2,124.88985259999998,190.4266132,323.3044797,932.4725868999999,599.4670046,299.7999742,-207.53226730000003,0.0,0.1,0.1,0.6,False,0.0
1217,9,18,5,13,14,49,44,3,0,0,16,21,1.3125,0,613.5930000000001,4,124.88985259999998,380.6326524,1390.669249,-1663.265944,599.4670046,761.5297224999999,240.3578818,0.0,0.1,0.1,1.1,False,0.0
1218,14,30,68,59,70,5,0,2,0,0,30,102,3.4,1,26615.099,5,124.88985259999998,-249.3268403,-459.2245904,-6.050387741000001,176.7262311,-546.1908036,-204.32929860000002,0.0,0.1,0.1,1.4,False,0.0
1219,14,27,43,53,58,173,171,4,11,0,13,22,1.692307692,0,4817.098,4,124.88985259999998,-1082.741078,-74.49924642,-421.9358313999999,-383.62881489999995,-70.52760062,604.8433211,0.0,0.1,0.1,1.1,False,0.0
1220,14,30,61,39,47,16,4,12,0,0,30,56,1.8666666669999998,2,8273.064,6,124.88985259999998,190.4266132,323.3044797,-227.09239680000005,599.4670046,-546.1908036,517.2332925,0.0,0.1,0.1,1.7,False,0.0
1221,14,30,25,17,23,0,0,9,0,0,15,26,1.733333333,2,775.4860000000001,5,124.88985259999998,436.82227439999997,742.2291416,-6.050387741000001,176.7262311,1074.45138,1070.901566,0.0,0.1,0.1,1.4,False,0.0
1222,14,30,39,37,49,250,134,5,2043,11,0,0,0.0,0,0.0,7,124.88985259999998,3101.621018,323.3044797,-227.09239680000005,599.4670046,2043.4129149999999,2365.330941,3101.621018,0.6,0.6,2.0,False,0.0
